product_id,product_name,product_link,review_id,review_title,review_content,review_rating,reviewer,publish_date,reviewer_company_size,video_link,review_link
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9448516,NOT GIVEN,"What do you like best about RoboForm?
I am able to manage all passwords and bookmarks in one place. The form filler is a great time saver for payment and personal information. I use RoboForm for business which allows sharing passwords securely with staff.

What do you dislike about RoboForm?
Duplications of logins that present confusion because I can't see when they were created or modified. Sometimes, the form filler fills out conflicting information that I don't notice and could end up paying for a food delivery using the form filler for credit card info but not notice that the wrong apartment was entered.

What problems is RoboForm solving and how is that benefiting you?
Keeping track of and sharing passwords securely. Also speeds up the login process through multiple logins.",5.0,"Name: Stewart R.
Job Title: Partner
Link: https://www.g2.com/users/120d0e43-5724-4028-8e78-33fbf65096a1",2024-03-19,Mid-Market(51-1000 emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9448516
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9415182,NOT GIVEN,"What do you like best about RoboForm?
The mobile application, auto fill on browsers, and group sharing. I use it for every password, and it's easy to setup on multiple machines.

What do you dislike about RoboForm?
Setting a password for a url manually can be difficult.

What problems is RoboForm solving and how is that benefiting you?
Password Management: RoboForm securely stores an unlimited number of passwords, ensuring you don't have to remember or reuse them across different sites. This directly addresses the issue of poor password practices in our org, such as using the same password for multiple accounts or opting for easy-to-guess passwords due to the difficulty of remembering complex ones.

Automated Form Filling: RoboForm can automatically fill in online forms with stored information, such as personal details, billing information, and addresses. This feature saves time and reduces the hassle associated with entering the same information repeatedly on different sites.

Secure Sharing: It allows for the safe sharing of login credentials and other sensitive information with trusted contacts.",4.5,"Name: NOT GIVEN
Job Title: NOT GIVEN
Link: NOT GIVEN",2024-03-12,Mid-Market(51-1000 emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9415182
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9384846,NOT GIVEN,"What do you like best about RoboForm?
I've been using RoboForm personal for a couple of years now, and havig hundreds of passwords, I can honestly say that its been nothing short of great  for managing my credentials and keeping my  accounts safe with the help of the security center. On iOS/Android it made it so easy and convinient to log on to my accounts. A year ago I decided to purchase the business version and I can say that what I like the most is sharing credentials with my  assistants without actually them knowing the password, great to keep those sensitive passwords safe. I use it every day personally and at my work. The bussiness account was easy to setup and share the licences with my coworkers. Custumoer support has always helped me when I neede it.

What do you dislike about RoboForm?
I would like to see rich text support on the safenotes, plain text is Ok for some notes, but long notes could use the help of bold, italics, underline. On my google pixel with Android 13, the integration is broken, I reported it and it has not been fixed yet, hopefully it will be fixed soon.

What problems is RoboForm solving and how is that benefiting you?
For a k-12 Tech Administrator, managing passwords is a crucial task, and it can get out of control easily, with Roboform I can manage my passords with easy and I can generate secure password on the fly.",5.0,"Name: Luis Fernando C.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/86009108-2445-44ad-aa36-4575e55fd326",2024-03-06,Mid-Market(51-1000 emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9384846
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9186499,NOT GIVEN,"What do you like best about RoboForm?
I own an indpependent insurance agency. We have countless carriers and programs. Many of them are shared logins for our agency. We have options to have logins saved for the entire group, individually, or only shared with certain employees. If one person has to update the password, it will update for anyone else with access. It has been a SECURE time-saver for us. We use it every day, and it's easy to train and implement for my team.

What do you dislike about RoboForm?
Sometimes it may try to create a second login for a site, but it's an easy cleanup.

What problems is RoboForm solving and how is that benefiting you?
We have countless carriers and programs. Many of them are shared logins for our agency. We have options to have logins saved for the entire group, individually, or only shared with certain employees.",5.0,"Name: Wes W.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/2a1464f6-fec3-4136-8cdd-d29725006c06",2024-02-02,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9186499
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9418442,NOT GIVEN,"What do you like best about RoboForm?
Is easy to use and the roles control it´s pretty handy, works well in my agency, where I can create different teams and allow them access seperately. Also, I like the autofill feature, it doesn´t allow to the team to see the passwords, which provides a high protecction to our clients.

What do you dislike about RoboForm?
So far nothing, I´m very happy with the tool.

What problems is RoboForm solving and how is that benefiting you?
We stored over hundred of passwords and at some point it was getting really difficult to manage, plus was a big trouble when someone of the team leave the company, because it was really difficult to control what access he had or it didn´t. Know we took control of the situation thanks to Roboform, all our clients access are secure and from the team panel, I can manage the access to each person or group of persons, making security managment way more easy.",5.0,"Name: Jesús M.
Job Title: Digital Marketing Manager
Link: https://www.g2.com/users/74a9847a-91d7-4544-8773-74e66fe8ad0f",2024-03-13,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9418442
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9448936,NOT GIVEN,"What do you like best about RoboForm?
It only requires one password and keeps everything else together and secure. After logging in the first time you dont have to enter the password again unless you leave the computer.

What do you dislike about RoboForm?
There are times it does not pick up that your updating your password and creates another login save that requires manual merging.

What problems is RoboForm solving and how is that benefiting you?
It keeps all my passwords together. It helps keep everything secure because it creates random passwords I would never remember on my own. It also prevents me from setting one password for every site which makes it extremely easy for hackers.",5.0,"Name: Austin K.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/0b3479ef-e254-459c-a6af-0f1b2139b1de",2024-03-19,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9448936
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9448397,NOT GIVEN,"What do you like best about RoboForm?
It has helped me get into all the accounts I need to get into, there are so many different accounts for work. It asks to save new log-ins without being prompted

What do you dislike about RoboForm?
If there is an MFA it will try to log in without giving a chance to put in the MFA. Similarly it will try to save the MFA token as another password.

What problems is RoboForm solving and how is that benefiting you?
I have a lot of accounts I have to remember because we are a hybrid infrastructure. It has helped me fix issues much faster than having a paper with the passwords.",4.0,"Name: Thomas C.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/60931d8c-4127-4af3-b145-9f56ab17e7fb",2024-03-19,Mid-Market(51-1000 emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9448397
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9415910,NOT GIVEN,"What do you like best about RoboForm?
With today's online experience, companies are consistenly asking you to update your password in more and more creative ways.  With RoboForm, I can generate a unique password, with a high degree of secuity and never have to worry about forgetting it or misplacing the information. Not only that, but the data syncs across all my devices which saves a tremendous amount of time and effort.

What do you dislike about RoboForm?
Sometimes RoboForm doesn't automatically identify the password field, but this can be done manually very easily.

What problems is RoboForm solving and how is that benefiting you?
It's helps me keep track of all my passwords both for my business and personally.",5.0,"Name: Mark E. D.
Job Title: President
Link: https://www.g2.com/users/8fbc9d50-ea8a-4745-a7f4-20f8cb597755",2024-03-12,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9415910
1204,RoboForm,https://www.g2.com/products/roboform/reviews,8906018,NOT GIVEN,"What do you like best about RoboForm?
I have been very happy with Roboform since my company started using it. Roboform is a password manager that helps us organize all of our usernames and passwords securely in one place. No more wasting time trying to remember or reset forgotten passwords!

With Roboform, we have all logins stored and easily accessible when needed. It saves them securely with end-to-end encryption. We just have to remember one master password to unlock access to all our credentials.

The browser extensions make logging into sites fast and easy by automatically filling in usernames and passwords. Everything syncs seamlessly between devices too.

Overall, with Roboform's password management we are far more efficient. Our team no longer struggles with password fatigue. It's saving us significant time that we can devote to more important tasks. I highly recommend Roboform to any business looking to simplify password organization.

What do you dislike about RoboForm?
Nothing. I highly recommend Roboform to any business looking to simplify password organization.

What problems is RoboForm solving and how is that benefiting you?
Securely stores all our usernames and passwords in one place
End-to-end encryption protects our credentials
Only have to remember one master password to access everything
Browser extensions enable fast, easy logins by auto-filling forms
Seamless syncing between devices
Saves us significant time that was wasted on password issues
Has worked flawlessly without any problems so far
Highly recommend for simplifying password management
More efficient password organization and access
Reduces password fatigue for our team
Allows us to focus time on more important tasks",5.0,"Name: Matteo P.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/506b8f0f-e90a-4db6-89ea-17184330ec73",2023-11-21,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-8906018
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9546160,NOT GIVEN,"What do you like best about RoboForm?
RoboForm does a great job allowing large teams logins, without giving all the team members access to the actual login details. So you can have access to many different logins at scale, without compromising the security of the logins.

It's also very easy to quickly create secure passwords on the fly, and save logins. It's also easy, for those who have the permissions, to grab login information for use in an Incognito window, or similar, when troubleshooting.

What do you dislike about RoboForm?
RoboForm doesn't do a perfect job recognizing the domain for logins, and can suggest incorrect logins if the URL path doens't match exactly. This also means that when filling out an internal form within a software, it may just suggest dozens of incorrect logins for the page, even though it's not a login field. Or, on a password change page, it might

From a user perspective, it's unclear whether I can save personal passwords into a private area, without my employer seeing those passwords, unlike other PW managers.

RoboForm would regualrly correctly log me out after certain conditions were met (as per my organization's policy), but would then fail when logging back in (after submitting the 2FA), citing that my credentials were wrong. But just entering them again worked 100% of the time. Login issues with a PW manager are always a tad worrying.

What problems is RoboForm solving and how is that benefiting you?
It allowed us to have a whole support team access logins to various tools and user accounts.",3.5,"Name: NOT GIVEN
Job Title: NOT GIVEN
Link: NOT GIVEN",2024-04-16,Mid-Market(51-1000 emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9546160
1204,RoboForm,https://www.g2.com/products/roboform/reviews,7655373,NOT GIVEN,"What do you like best about RoboForm?
I love how Roboform doesn't just save your passwords for websites. It can also save passwords for applications, you can create safenotes that act like a sticky note or note on your phone, and you can also save bookmarks, contact info and credit card info! All very helpful! I have my entire life saved in there... and it's all organized between personal and work.

What do you dislike about RoboForm?
I dislike the fact that Roboform has similar issues to your stock password manager in your browser. But once you wrap your head around those quirks, it's so easy to use!

Also, I wish there were an SSO option with Azure.

What problems is RoboForm solving and how is that benefiting you?
Saving my logins and personal data like wifi passwords, credit card info, etc in a secure place! It's all encrypted which gives me peace of mind. I don't even have to worry about what my logins are anymore.",5.0,"Name: Michael H.
Job Title: IT Supervisor
Link: https://www.g2.com/users/2f1418d2-04da-4f86-8149-ddcdf5cb8e4d",2024-02-14,Mid-Market(51-1000 emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-7655373
1204,RoboForm,https://www.g2.com/products/roboform/reviews,5263994,NOT GIVEN,"What do you like best about RoboForm?
I appreciate that I can store bookmarks (URLs), login credentials, encrypted safenotes, and identities (for form fill-in) all encrypted for me individually and for corporate use can then share out the same to individuals or groups!  If this is not enough, I can also have the same information synchronized to MANY devices and centrally administrated for corporate.

It also has a Security Dashboard to show password age, redundancy, etc.

What do you dislike about RoboForm?
Creating a new login identity is difficult on a mobile device.  I find it much easier on a computer.  Sometimes a website and an app do not match for username and password fill in (the login can be located and manually told to fill in, so it does work).

What problems is RoboForm solving and how is that benefiting you?
Personally: I have MANY logins.  This means I don't have to remember usernames nor passwords and can use long complicated passwords.
Corporate: I can sync active directory to Roboform and have the Ad groups maintained by our helpdesk taking the admin off a few users.",5.0,"Name: William (Bill) V.
Job Title: Senior IT Infrastructure Engineer
Link: https://www.g2.com/users/9c0d5d3b-4d03-477a-9da8-1166b3f6a8a0",2023-11-09,Mid-Market(51-1000 emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-5263994
1204,RoboForm,https://www.g2.com/products/roboform/reviews,4399460,NOT GIVEN,,5.0,"Name: Joel N.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/d07ce357-06b2-4aeb-9ebc-9eb033bb1b8e",2023-11-09,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-4399460
1204,RoboForm,https://www.g2.com/products/roboform/reviews,9415715,NOT GIVEN,"What do you like best about RoboForm?
I love how easy it is to access logins and passcards, right from the browser toolbar. Also the ability to share folders with others in the same orginization. Works great where there are many users and shared credentials

What do you dislike about RoboForm?
The android mobile app is somewhat clunky and difficult to use. Very rarely does it autofill correctly and I have to try to manualy copy and paste.

What problems is RoboForm solving and how is that benefiting you?
We employ over 50 people and many need to access the same website credentials. This allows us to securely share and store credentials.",5.0,"Name: Marvin L.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/858a2b5d-64ad-4cad-b824-d8d57a38395d",2024-03-12,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-9415715
1204,RoboForm,https://www.g2.com/products/roboform/reviews,8835960,NOT GIVEN,"What do you like best about RoboForm?
Roboform is a great password manager but it is also great as a form filler and data vault. I use it everyday for both business and personal. I can share passwords with my family and well as my colleagues.

I use Roboform not just to fill in passwords but also to speed up the process when filling out forms on line. I use safenotes for all my important information. Much safer than storing in outlook.

Roboform was easy to setup for my wife and technicians. Customer Support was very helpful. Roboform works great on the mobile app and works well with both Chrome and Edge.

What do you dislike about RoboForm?
My only issue with Roboform is that they dont have a reseller model that would allow me to sell and manage it to my clients. Also sometimes you have to manually perform a synch but that usally completes very quickly

What problems is RoboForm solving and how is that benefiting you?
Provides a safe and convenient place to store and access my passwords, account numbers etc.
The vault is accessible from any browser and a mobile app",4.5,"Name: Warren C.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/4b21a753-17ff-4d06-8544-83e1dde361df",2023-11-07,Small-Business(50 or fewer emp.),,https://www.g2.com/products/roboform/reviews/roboform-review-8835960
1392,GitHub,https://www.g2.com/products/github/reviews,9556129,NOT GIVEN,"What do you like best about GitHub?
Github is helpful for quickly getting reviews from your peers and collaborating with them. It's an amazing way to also plan projects and track issues in your projects. It is also the best way to organize your git repositories on the internet, whether you want to keep them public or private.

What do you dislike about GitHub?
Just bit clumsy in some places in terms of UI in places like settings of repositories or especially the notification inbox. It is literally of no use. But other than that. It is a very helpful tool.

What problems is GitHub solving and how is that benefiting you?
Github is a single place to manage git repositories of a project. When working with a team, it gives an enterprise level features to manage your teams access as well as making it easy to work with. It is helping me handle all parts of my project in a single place from hosting git repositories to code review to ci/cd pipelines. It is helpful in every step of software development process.",5.0,"Name: Jaideep G.
Job Title: NOT GIVEN
Link: https://www.g2.com/users/7b8535cf-4d14-492c-bf9b-db7af893bafa",2024-04-19,Small-Business(50 or fewer emp.),,https://www.g2.com/products/github/reviews/github-review-9556129
1392,GitHub,https://www.g2.com/products/github/reviews,9503296,NOT GIVEN,"What do you like best about GitHub?
Github is the best software development platform if someone is thinking of developing something in collaboration with a peer or team. Using Github makes it really easy for developers to share code files. The UI is also very eaily understandable for any person who wants to just upload his/her work in repositories. GitHub is also a good place to have discussions about topics related to some project with other members of GitHub. GitHub Actions can be easily and very conveniently used for automation offering CI/CD capabilities.

What do you dislike about GitHub?
Although, being an open source software, GitHub is great for small projects, it would have been better if it costed a bit less for private repositories. Due to the budget restraints when dealing with cost of private repositories, many small teams may not be able to use this feature of GitHub.

What problems is GitHub solving and how is that benefiting you?
I use GitHub personally for development purpose. GitHub helps me to collaborate with my team and peers while working on personal as well as professional projects. At work, we use GitHub Actions for automating workloads.",5.0,"Name: Varad V.
Job Title: AI/ML Engineer
Link: https://www.g2.com/users/7ef1f4ba-6997-48f8-80c4-40cf5b730137",2024-04-15,Mid-Market(51-1000 emp.),,https://www.g2.com/products/github/reviews/github-review-9503296
1392,GitHub,https://www.g2.com/products/github/reviews,9506069,NOT GIVEN,"What do you like best about GitHub?
GitHub is a platform where you deploy your own code or project so others can see and it is easy to use and this is the best collaborative platform if you are want to learn in public and you can also contribute to others pubic open source codes. it is like a frindly community platform where you can contribute and other can also in yours and you can share your work publically and the best part its features .
it has his own debbuger so you can debug your code also it support many technologies and compatible with any programming language.

What do you dislike about GitHub?
first off all it is not that beginners friendly like it has a good User Interface but there ae some functionality like pull and push , how to fork, how to deploy. you have to learn basics before using GitHub.

and its is bit expensive also if you want to use other avail features.

What problems is GitHub solving and how is that benefiting you?
as a programmer i feel good when anyone see my work and appreciate or even corrects me. Github is the platform where i share my code publically (you can also deploy privately for your selected candidates ) and it has all featueres that you want like pull requests , fork the repository , create branch ,etc.
it compatible with any programing laguage and script language it can store any type of file in repository of your program.
there are lots of other people who are like you and they can help you and you can them in ther code.",4.5,"Name: Yuvraj B.
Job Title: software Developer
Link: https://www.g2.com/users/yuvraj_bhati",2024-04-10,Small-Business(50 or fewer emp.),,https://www.g2.com/products/github/reviews/github-review-9506069
1392,GitHub,https://www.g2.com/products/github/reviews,9492416,NOT GIVEN,"What do you like best about GitHub?
The best I enjoy is the code storage online.It is engaging to be able to push code on the server and pull it on local machines. Afterwards, the platform capabilities are countless for continious integration and delivery.

What do you dislike about GitHub?
I am hoping for more events from Github to see how the platform, the fares and the plans evolve on the coming horizons

What problems is GitHub solving and how is that benefiting you?
Through GitHub, you can generate or track bugs on the high tech software available on the market. You may use Github like a version control hosting to archives tags. Moreover, there are opportunities to perform continious Delivery and build automation through Git actions. Furthermore, Github sorts out team collaboration problems through pull requests and merge conflict management. Github sorts out also artifact release and continious testing issues  through continious integration and delivery with Github Actions.",4.0,"Name: Aymar A. N.
Job Title: Entrepreneur
Link: https://www.g2.com/users/aymarnprofile",2024-04-21,Enterprise(> 1000 emp.),,https://www.g2.com/products/github/reviews/github-review-9492416
